資料区分,都道府県コード,警察署等コード,本票番号,事故内容,死者数,負傷者数,路線コード,地点コード,市区町村コード,発生日時　　年,発生日時　　月,発生日時　　日,発生日時　　時,発生日時　　分,昼夜,日の出時刻　　時,日の出時刻　　分,日の入り時刻　　時,日の入り時刻　　分,天候,地形,路面状態,道路形状,信号機,一時停止規制　標識（当事者A）,一時停止規制　表示（当事者A）,一時停止規制　標識（当事者B）,一時停止規制　表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,中央分離帯施設等,歩車道区分,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,車両形状等（当事者A）,車両形状等（当事者B）,オートマチック車（当事者A）,オートマチック車（当事者B）,サポカー（当事者A）,サポカー（当事者B）,速度規制（指定のみ）（当事者A）,速度規制（指定のみ）（当事者B）,車両の衝突部位（当事者A）,車両の衝突部位（当事者B）,車両の損壊程度（当事者A）,車両の損壊程度（当事者B）,エアバッグの装備（当事者A）,エアバッグの装備（当事者B）,サイドエアバッグの装備（当事者A）,サイドエアバッグの装備（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,地点　緯度（北緯）,地点　経度（東経）,地点　緯度（北緯）_1,地点　経度（東経）_1,曜日(発生年月日),祝日(発生年月日),認知機能検査経過日数（当事者A）,認知機能検査経過日数（当事者B）,運転練習の方法（当事者A）,運転練習の方法（当事者B）
true,41,123,153,2,0,1,30000,0,201,2023,6,29,10,56,12,4,25,19,3,1,1,1,1,7,1,21,9,22,15,9,30,70,5,4,21,35,25,3,4,31,31,1,1,1,1,11,11,3,4,10,60,2,2,2,2,2,2,4,2,363100628,1395253000,36.516841,139.881389,5,3,9999,9999,1,1
true,41,123,154,2,0,1,30000,0,201,2023,6,30,7,10,12,4,25,19,3,2,1,1,14,7,0,0,0,0,3,9,1,70,5,3,21,1,1,4,51,31,41,1,0,1,0,11,0,10,0,80,10,3,2,2,0,2,0,4,2,363119920,1395250423,36.5222,139.880673,6,3,9999,0,1,0
true,41,59,16,2,0,4,42520,414,202,2023,7,9,14,36,12,4,29,19,2,2,3,1,14,7,0,0,0,0,5,9,1,70,1,3,41,45,0,3,75,31,0,1,0,1,0,11,0,10,0,12,0,1,0,1,0,2,0,4,0,362155091,1392940664,36.365303,139.494629,1,3,9999,0,5,0
true,41,59,17,2,0,2,41010,550,203,2023,7,2,17,53,12,4,26,19,3,1,2,1,14,7,0,0,0,0,4,9,1,70,1,4,21,35,55,3,14,31,31,1,11,1,2,11,11,10,10,10,31,3,3,2,2,2,2,4,2,361737291,1393708357,36.293692,139.618988,1,3,9999,9999,1,9
true,41,59,18,2,0,1,42530,1130,216,2023,7,20,9,50,12,4,37,18,57,1,2,1,14,7,0,0,0,0,4,9,1,70,5,3,41,55,0,3,75,31,0,1,0,1,0,1,0,8,0,50,0,2,0,2,0,2,0,2,0,362743592,1395126356,36.462109,139.857321,5,3,9999,0,9,0
true,41,59,19,2,0,2,41020,1138,201,2023,7,15,9,50,12,4,33,18,59,3,3,1,14,7,0,0,0,0,1,9,1,70,1,4,21,25,1,3,3,31,31,1,1,1,1,11,11,10,10,10,31,2,2,2,2,2,2,4,4,364243308,1395435543,36.71203,139.909873,7,3,9999,9999,1,1
true,41,59,20,2,0,1,41010,1143,201,2023,7,17,14,17,12,4,35,18,58,1,3,1,14,7,0,0,0,0,2,9,1,70,1,4,21,1,55,3,3,31,31,1,1,1,1,11,11,8,8,10,30,1,2,1,2,2,2,4,4,364253636,1395447952,36.714899,139.91332,2,1,9999,9999,1,9
true,41,101,179,2,0,1,30040,0,201,2023,5,22,16,41,12,4,29,18,46,3,1,2,14,1,0,0,0,0,1,9,1,70,1,2,21,55,35,3,4,31,31,1,1,1,1,0,11,10,10,10,30,3,3,2,2,2,2,4,2,363304406,1395248148,36.551224,139.880041,2,3,9999,9999,9,1
true,41,101,180,2,0,1,30000,0,201,2023,6,29,16,40,12,4,25,19,3,2,1,1,14,7,0,0,0,0,5,9,1,70,4,2,21,65,45,3,4,31,31,1,1,1,1,11,11,10,10,10,30,2,3,2,2,2,2,4,2,363326359,1395254631,36.557322,139.881842,5,3,9999,9999,9,1
true,41,101,181,2,0,1,30010,0,201,2023,7,3,19,25,21,4,26,19,3,2,1,2,14,7,0,0,0,0,3,9,1,70,4,2,21,1,25,3,4,31,31,1,1,2,1,11,11,3,3,30,10,2,2,2,2,2,2,2,4,363429755,1395334296,36.574932,139.89286,2,3,9999,9999,1,1
true,41,101,182,2,0,2,20000,0,201,2023,7,8,20,49,22,4,29,19,2,3,1,2,1,1,9,22,0,0,19,9,30,70,4,2,1,45,25,3,61,31,0,1,0,1,0,11,0,3,0,50,0,3,0,2,0,2,0,4,2,363335672,1395334897,36.559909,139.893027,7,3,9999,0,9,0
true,41,101,183,2,0,1,10020,0,201,2023,5,15,8,15,12,4,34,18,40,1,2,2,14,7,0,0,0,0,1,9,1,70,5,2,21,55,1,3,51,31,41,1,0,1,0,1,0,10,0,10,40,3,3,2,0,2,0,4,2,363350710,1395202615,36.564086,139.867393,2,3,9999,0,9,0
true,41,101,184,2,0,1,30000,0,201,2023,7,13,16,55,12,4,32,19,0,2,2,1,14,7,0,0,0,0,2,8,1,70,5,4,41,1,0,51,76,41,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,2,0,363608996,1394855994,36.602499,139.815554,5,3,0,0,0,0
true,41,101,185,2,0,1,30000,0,201,2023,7,14,5,4,11,4,33,19,0,1,2,1,1,7,9,22,9,22,11,9,30,70,5,2,21,55,35,36,51,31,41,0,0,0,0,11,0,10,0,10,10,3,3,0,0,0,0,4,2,363405513,1395207648,36.568198,139.868791,6,3,9999,0,9,0
true,41,101,186,2,0,1,10220,0,201,2023,7,16,20,20,22,4,34,18,59,2,3,1,14,7,0,0,0,0,1,9,1,70,4,2,41,65,0,14,75,31,0,11,0,1,0,1,0,4,0,84,0,2,0,2,0,2,0,2,0,363543454,1395110775,36.595404,139.852993,1,2,9999,0,9,0
true,41,101,187,2,0,1,99000,0,201,2023,5,11,10,20,12,4,37,18,37,1,3,1,0,7,0,0,0,0,0,0,20,70,0,4,1,45,65,3,61,31,0,1,0,1,0,1,0,10,0,74,0,3,0,2,0,2,0,4,2,363425100,1395329195,36.573639,139.891443,5,3,9999,0,9,0
true,41,101,188,2,0,2,2930,0,201,2023,6,20,7,35,12,4,22,19,2,1,3,1,14,7,0,0,0,0,1,9,1,70,5,2,21,25,35,3,3,31,31,1,1,1,1,11,11,4,4,10,31,2,2,2,2,2,2,4,2,363851673,1395010615,36.647687,139.836282,3,3,9999,9999,5,1
true,41,101,189,2,0,1,30000,0,201,2023,7,19,11,50,12,4,36,18,57,2,2,1,7,1,0,0,0,0,2,9,1,70,4,3,21,25,55,3,4,31,31,1,1,1,1,11,11,3,3,10,30,1,1,2,2,2,2,4,2,363500229,1395008088,36.583397,139.83558,4,3,9999,9999,1,9
true,41,101,190,2,0,1,30000,0,201,2023,7,19,11,4,12,4,36,18,57,2,2,1,1,7,9,22,1,21,15,9,30,70,5,2,21,1,75,3,4,31,31,1,1,1,1,11,11,3,3,10,70,3,3,2,2,2,2,2,4,363331483,1395114006,36.558745,139.853891,4,3,9999,1031,1,9
true,41,101,191,2,0,1,30040,0,201,2023,7,28,9,50,12,4,43,18,51,1,1,1,1,1,9,22,9,22,17,9,30,70,4,2,21,45,75,3,51,31,41,1,0,1,0,1,0,3,0,84,21,3,3,2,0,2,0,4,2,363303596,1395232740,36.550999,139.875761,6,3,9999,0,9,0
true,41,101,192,2,0,1,30000,0,201,2023,7,28,23,30,22,4,43,18,51,1,3,1,14,7,0,0,0,0,1,9,1,70,5,4,41,55,0,51,76,41,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,2,0,363303938,1395200739,36.551094,139.866872,6,3,0,0,0,0
true,41,102,179,2,0,1,22520,0,203,2023,7,3,11,58,12,4,26,19,3,1,2,1,14,7,0,0,0,0,3,9,1,70,5,4,41,45,0,51,75,41,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,2,0,362142728,1394321497,36.361869,139.722638,2,3,0,0,0,0
true,41,102,180,2,0,1,30000,0,203,2023,7,2,18,28,13,4,26,19,3,1,1,1,14,7,0,0,0,0,2,9,1,70,5,4,21,75,35,3,3,31,31,1,1,2,1,11,11,10,10,30,30,3,3,2,2,2,2,4,2,362312750,1394344544,36.386875,139.72904,1,3,1038,9999,9,1
true,41,102,181,2,0,2,2930,0,203,2023,7,5,7,44,12,4,27,19,2,1,2,1,1,1,9,22,9,22,15,9,30,70,1,2,21,25,55,4,14,31,31,1,11,1,1,11,11,4,4,10,50,2,2,1,1,1,1,2,2,362812317,1394431186,36.470088,139.741996,4,3,9999,9999,1,9
true,41,102,182,2,0,1,23090,0,203,2023,7,6,11,20,12,4,28,19,2,1,2,1,1,1,9,22,9,22,18,9,30,70,1,1,21,45,45,3,3,31,31,1,1,1,1,11,11,4,4,10,20,3,3,1,2,2,2,4,2,362331524,1394324298,36.39209,139.723416,5,3,9999,9999,9,1
true,41,102,183,2,0,1,30000,0,203,2023,7,9,6,30,12,4,29,19,2,2,3,1,1,7,9,22,0,0,15,1,30,70,5,4,41,65,0,51,76,41,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,2,0,361611816,1394231723,36.269949,139.708812,1,3,0,0,0,0
true,41,102,184,2,0,1,21720,0,361,2023,7,10,7,40,12,4,30,19,1,1,2,1,14,7,0,0,0,0,3,9,1,70,4,2,21,55,45,3,4,31,31,1,1,1,1,11,11,4,4,60,10,3,3,2,1,2,2,2,4,362701415,1394802286,36.450393,139.800635,2,3,9999,9999,9,9
true,41,102,185,2,0,1,30000,0,203,2023,7,13,17,45,12,4,32,19,0,2,3,1,14,7,0,0,0,0,3,9,1,70,5,4,41,1,0,51,76,41,0,0,0,0,0,0,0,0,0,40,0,3,0,0,0,0,0,2,0,361948126,1394236950,36.330035,139.710264,5,3,0,0,0,0
true,41,102,186,2,0,2,30000,0,203,2023,7,5,17,50,12,4,27,19,2,2,2,1,1,7,9,22,9,22,11,9,30,70,5,4,21,35,25,3,3,31,31,1,1,1,1,0,0,10,10,50,80,2,2,2,1,2,2,2,2,362449565,1394439736,36.413768,139.744371,4,3,9999,9999,1,1
true,41,102,188,2,0,1,1210,0,361,2023,6,21,18,40,13,4,22,19,2,1,3,1,1,7,9,22,1,22,11,9,30,70,4,4,21,35,45,13,4,31,31,11,1,1,1,11,11,10,10,80,80,3,3,2,2,2,2,2,4,362954301,1394927710,36.498417,139.824364,4,3,9999,9999,1,1
true,41,102,189,2,0,1,10110,0,203,2023,7,16,11,50,12,4,34,18,59,1,1,1,14,7,0,0,0,0,3,9,1,70,1,2,21,65,75,3,51,31,41,1,0,1,0,11,0,4,0,10,20,3,3,2,0,2,0,4,2,362110462,1394240126,36.352906,139.711146,1,2,9999,0,9,0
true,41,102,190,2,0,1,30000,0,203,2023,7,10,8,46,12,4,30,19,1,1,3,1,14,7,0,0,0,0,3,9,1,70,5,2,21,65,35,3,4,31,31,1,1,1,1,11,11,10,10,50,10,3,3,2,2,2,2,4,2,362428253,1394326951,36.407848,139.724153,2,3,9999,9999,9,1
true,41,102,191,2,0,2,3520,0,361,2023,7,22,23,28,22,4,38,18,55,1,3,1,14,7,0,0,0,0,3,9,1,70,4,4,41,55,0,14,75,31,0,11,0,2,0,11,0,4,0,10,0,1,0,2,0,2,0,2,0,362553220,1394846127,36.43145,139.812813,7,3,9999,0,9,0
true,41,102,192,2,0,2,30000,0,361,2023,7,24,8,5,12,4,40,18,54,1,2,1,14,1,0,0,0,0,3,9,1,1,1,2,21,75,35,3,3,31,31,1,1,1,1,11,11,2,2,84,10,2,2,1,1,1,2,4,2,362816262,1394929654,36.471184,139.824904,2,3,977,9999,9,5
true,41,102,193,2,0,1,20000,0,203,2023,7,24,20,42,22,4,40,18,54,1,3,1,12,7,0,0,0,0,4,7,1,70,2,2,21,55,55,3,24,31,0,1,0,1,0,11,11,4,4,80,30,3,1,2,0,2,0,4,2,362600067,1394448469,36.433352,139.746797,2,3,9999,9999,9,9
true,41,102,194,2,0,1,22210,0,203,2023,7,26,4,55,11,4,41,18,52,1,3,1,1,4,9,22,9,22,15,9,30,70,5,2,21,1,25,3,3,31,31,1,1,1,1,11,11,4,4,50,60,3,2,2,2,2,2,4,2,362602004,1394545688,36.43389,139.762691,4,3,9999,9999,1,1
true,41,102,195,2,0,1,2930,0,203,2023,7,26,10,21,12,4,41,18,52,1,3,1,1,1,9,22,9,22,17,9,30,70,1,2,21,55,65,11,4,31,31,11,1,2,2,11,11,5,2,10,60,3,1,2,1,2,2,4,2,362812299,1394431470,36.470083,139.742075,4,3,9999,9999,9,9
true,41,102,196,2,0,1,10750,0,203,2023,7,20,7,17,12,4,37,18,57,1,1,1,14,7,0,0,0,0,2,9,1,70,5,4,21,25,75,3,4,31,31,1,1,1,1,11,11,2,2,10,40,3,3,2,2,2,2,2,4,362251708,1394339115,36.38103,139.727532,5,3,9999,1,5,9
true,41,102,197,2,0,1,21720,0,361,2023,7,16,16,50,12,4,34,18,59,1,3,1,1,7,1,21,9,22,15,9,20,70,4,2,21,55,45,4,31,31,31,1,0,1,0,11,11,10,3,0,20,4,3,2,0,2,0,4,2,362601795,1394807769,36.433832,139.802158,1,2,9999,9999,1,5
true,41,102,198,2,0,1,30000,0,203,2023,7,28,17,30,12,4,43,18,51,1,2,1,14,1,0,0,0,0,2,9,1,70,4,3,41,75,0,51,76,41,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,2,0,362324058,1394447371,36.390016,139.746492,6,3,0,0,0,0
true,41,102,199,2,0,1,10110,0,203,2023,5,22,12,50,12,4,29,18,46,1,1,1,14,7,0,0,0,0,4,9,1,70,5,2,21,35,25,17,36,31,31,11,0,1,0,11,11,3,2,80,20,3,3,2,0,2,0,4,2,362223466,1394346603,36.373185,139.729612,2,3,9999,9999,9,1
true,41,103,142,2,0,1,30000,0,202,2023,7,1,15,40,12,4,25,19,3,3,2,2,1,7,9,22,1,21,14,9,30,70,5,4,21,65,1,4,51,31,41,1,0,1,0,11,0,10,0,20,10,3,3,2,0,2,0,4,2,362130370,1392410897,36.358436,139.403027,7,3,9999,0,9,0
true,41,103,143,2,0,1,2930,0,202,2023,5,22,18,50,21,4,29,18,46,3,2,2,1,2,9,22,9,22,14,9,30,70,4,2,21,1,45,3,3,31,31,1,1,1,1,11,11,4,4,80,50,3,3,2,2,2,2,4,2,361918286,1392657232,36.321746,139.449231,2,3,9999,9999,1,1
true,41,103,144,2,0,1,30000,0,202,2023,6,22,18,3,13,4,22,19,2,3,1,2,1,1,9,22,9,22,15,9,30,70,4,2,21,35,55,4,4,31,31,1,1,1,1,11,11,3,3,10,40,2,2,1,2,2,1,4,2,362027730,1392741479,36.341036,139.461522,5,3,9999,9999,1,9
true,41,103,145,2,0,2,30000,0,202,2023,6,20,15,20,12,4,22,19,2,1,2,1,14,7,0,0,0,0,1,9,1,70,5,4,21,75,25,3,3,31,31,1,1,1,1,0,0,2,10,60,50,3,3,2,2,2,2,4,2,361929104,1392656785,36.324751,139.449107,3,3,496,9999,9,1
true,41,103,146,2,0,3,10380,0,202,2023,7,1,16,36,12,4,25,19,3,2,1,1,1,7,9,22,1,21,14,9,30,70,4,2,21,35,45,3,4,31,31,1,1,1,1,11,11,3,10,50,80,3,3,2,2,2,2,2,4,361932002,1392644513,36.325556,139.445698,7,3,9999,9999,5,1
true,41,103,147,2,0,1,10380,0,202,2023,2,27,5,25,23,6,15,17,32,1,2,1,1,1,9,22,9,22,15,9,30,70,5,2,21,65,75,4,51,31,41,1,0,1,0,11,0,3,0,10,10,3,3,2,0,2,0,4,2,361950009,1392652724,36.330558,139.447979,2,3,9999,0,9,0
true,41,103,148,1,1,0,30000,0,202,2023,7,7,19,8,21,4,28,19,2,2,1,1,14,7,0,0,0,0,4,9,1,70,4,2,1,45,75,3,61,31,0,1,0,1,0,11,0,4,0,10,0,3,0,2,0,2,0,4,1,362004567,1392610226,36.334602,139.436174,6,3,9999,0,1,0
true,41,103,149,2,0,1,30000,0,202,2023,6,26,11,50,12,4,24,19,3,1,1,1,1,7,1,21,9,22,11,9,30,70,5,4,21,65,45,3,4,31,31,1,1,1,1,11,11,10,3,52,10,2,2,2,1,2,2,4,2,361914038,1392607253,36.320566,139.435348,2,3,9999,9999,9,1
true,41,103,150,2,0,1,99000,0,202,2023,7,3,16,0,12,4,26,19,3,1,1,1,0,7,0,0,0,0,0,0,20,70,0,4,21,65,35,4,4,31,31,1,1,1,1,11,11,10,10,30,70,3,3,2,2,2,2,4,2,361942795,1392548714,36.328554,139.430198,2,3,9999,9999,9,5
true,41,103,151,2,0,1,2930,0,202,2023,7,7,10,1,12,4,28,19,2,1,2,1,1,7,1,21,9,22,15,9,30,70,4,2,21,55,65,3,3,31,31,1,1,1,1,11,11,10,4,50,40,3,3,2,2,2,2,4,2,361847135,1392645550,36.313093,139.445986,6,3,9999,9999,9,9
true,41,103,152,2,0,1,20000,0,202,2023,7,8,9,40,12,4,29,19,2,3,3,1,1,7,9,22,1,21,14,9,30,70,5,2,21,35,65,11,3,31,31,11,1,2,1,11,11,3,10,80,81,3,2,2,2,2,2,2,4,362319195,1392239872,36.388665,139.377742,7,3,9999,9999,1,9
true,41,103,153,2,0,1,20000,0,202,2023,5,25,11,23,12,4,27,18,48,1,2,1,7,7,0,0,0,0,5,9,1,70,4,2,21,65,45,17,3,31,31,11,1,1,1,11,11,3,3,30,10,3,3,2,2,2,2,2,4,362231333,1392230142,36.37537,139.375039,5,3,9999,9999,9,9
true,41,103,154,2,0,1,99000,0,202,2023,7,10,9,52,12,4,30,19,1,1,2,1,0,7,0,0,0,0,0,0,20,70,0,4,21,75,75,4,36,31,31,1,0,1,0,11,11,10,10,70,20,3,3,2,0,2,0,4,2,362030923,1392526954,36.341923,139.424154,2,3,77,161,9,9
true,41,103,155,2,0,1,30000,0,202,2023,7,8,15,20,12,4,29,19,2,2,1,1,1,7,1,21,9,22,11,9,30,70,5,4,21,65,45,3,3,31,31,1,1,1,1,0,0,10,10,10,26,3,3,2,2,2,2,4,2,362003448,1392808188,36.334291,139.468941,7,3,9999,9999,9,5
true,41,103,156,2,0,1,30000,0,202,2023,7,9,9,27,12,4,29,19,2,3,2,2,14,7,0,0,0,0,2,9,1,70,4,2,21,1,35,3,14,31,31,1,11,1,1,11,11,4,4,30,10,3,3,2,2,2,2,2,4,361958577,1392659183,36.332938,139.449773,1,3,9999,9999,1,1
true,41,103,157,2,0,1,30000,0,202,2023,6,23,15,51,12,4,23,19,3,2,3,1,1,1,9,22,9,22,15,9,30,70,5,2,21,75,1,4,51,31,41,1,0,1,0,11,0,3,0,10,11,3,1,2,0,2,0,4,2,362054042,1392456074,36.348345,139.415576,6,3,875,0,9,0
true,41,103,158,2,0,1,10670,0,202,2023,7,12,8,30,12,4,31,19,1,1,3,1,14,7,0,0,0,0,3,9,1,70,5,2,21,25,55,3,4,31,31,1,1,1,1,11,11,3,3,33,10,3,3,2,2,2,2,2,4,361940620,1392832718,36.32795,139.475755,4,3,9999,9999,1,9
true,41,103,159,2,0,1,10080,0,202,2023,7,19,18,38,13,4,36,18,57,2,1,1,1,7,9,22,0,0,14,9,30,70,4,2,1,45,75,4,61,31,0,1,0,1,0,11,0,3,0,50,0,3,0,2,0,2,0,4,2,361934043,1392806917,36.326123,139.468588,4,3,9999,0,1,0
true,41,103,160,2,0,1,2930,0,202,2023,7,20,11,12,12,4,37,18,57,1,1,1,7,1,0,0,0,0,5,9,1,70,4,2,21,75,45,3,3,31,31,1,1,1,1,0,0,4,4,50,70,3,3,2,2,2,2,4,2,362027593,1392722255,36.340998,139.456182,5,3,9999,9999,9,9
true,41,103,161,2,0,1,30000,0,202,2023,7,23,19,33,21,4,39,18,55,1,2,1,14,7,0,0,0,0,4,9,1,70,4,2,21,45,35,13,4,31,31,11,1,1,1,11,11,4,4,10,30,3,3,2,2,2,2,4,2,361905477,1392852594,36.318188,139.481276,1,3,9999,9999,9,1
true,41,103,162,2,0,1,99000,0,202,2023,7,14,16,25,12,4,33,19,0,2,2,1,0,7,0,0,0,0,0,0,20,70,0,4,1,35,75,3,61,31,0,1,0,1,0,11,0,10,0,60,0,3,0,2,0,2,0,4,2,361933964,1392546344,36.326101,139.42954,6,3,9999,0,5,0
true,41,103,163,2,0,2,30000,0,202,2023,7,21,12,15,12,4,37,18,56,1,1,1,14,1,0,0,0,0,4,9,1,70,4,2,21,45,1,4,14,31,31,1,11,1,1,11,11,4,4,31,10,3,3,2,2,2,2,2,4,361827184,1392759515,36.307551,139.466532,6,3,9999,9999,9,1
true,41,103,164,2,0,3,30000,0,202,2023,7,13,11,30,12,4,32,19,0,2,1,1,14,7,0,0,0,0,4,9,1,70,4,2,21,55,55,4,14,31,31,1,11,1,1,11,11,3,3,31,10,3,3,2,2,2,2,2,4,362023942,1392818797,36.339984,139.471888,5,3,9999,9999,9,9
true,41,103,165,2,0,1,30000,0,202,2023,7,9,12,38,12,4,29,19,2,1,1,1,14,1,0,0,0,0,2,9,1,70,1,2,21,1,35,3,3,31,31,1,1,1,1,11,11,3,3,10,30,3,3,2,2,2,2,4,2,361845169,1392604034,36.312547,139.434454,1,3,9999,9999,1,1
true,41,103,166,2,0,1,30000,0,202,2023,7,28,16,2,12,4,43,18,51,1,3,1,7,7,0,0,0,0,3,9,1,70,4,2,21,65,45,3,4,31,31,1,1,1,1,11,1,3,3,10,30,3,3,2,2,2,2,4,2,362040855,1392511363,36.344682,139.419823,6,3,9999,9999,9,9
true,41,103,167,2,0,2,30000,0,202,2023,7,25,17,32,12,4,40,18,53,1,3,1,14,7,0,0,0,0,3,9,1,70,4,2,21,65,1,3,4,31,31,1,1,1,1,11,11,3,3,30,10,3,3,2,2,2,2,2,4,362128426,1392357253,36.357896,139.399237,3,3,9999,9999,9,5
true,41,104,134,2,0,1,500,526,204,2023,7,4,7,0,12,4,27,19,3,1,3,1,14,7,0,0,0,0,4,9,1,70,1,2,21,65,25,3,4,31,31,1,1,1,1,11,11,10,10,30,11,3,3,2,2,2,2,2,4,361731708,1393513474,36.292141,139.587076,3,3,9999,9999,9,1
true,41,104,135,2,0,1,30000,0,204,2023,7,2,11,57,12,4,26,19,3,1,2,1,1,7,1,21,9,22,15,9,30,70,4,2,21,45,45,3,4,31,31,1,1,1,1,11,11,10,10,10,70,2,1,2,2,2,2,4,2,361829578,1393533634,36.308216,139.592676,1,3,9999,9999,9,1
true,41,104,136,2,0,1,500,476,204,2023,7,7,0,1,22,4,28,19,2,1,3,1,14,1,0,0,0,0,5,9,1,70,1,2,21,45,45,11,12,1,1,11,11,2,2,11,11,10,10,30,10,2,1,2,1,2,2,4,2,361736344,1393157680,36.293429,139.532689,6,3,9999,9999,1,9
true,41,104,137,2,0,1,10160,0,204,2023,7,7,15,40,12,4,28,19,2,1,2,1,14,2,0,0,0,0,1,9,1,70,5,1,1,65,1,3,61,31,0,1,0,1,0,11,0,4,0,44,0,3,0,2,0,2,0,4,2,361932488,1393521275,36.325691,139.589243,6,3,9999,0,9,0
true,41,104,138,2,0,1,2930,0,204,2023,6,14,20,20,22,4,21,19,0,3,3,2,13,1,0,0,0,0,3,5,1,70,5,2,21,25,55,3,3,31,31,1,1,1,1,11,1,4,4,10,10,3,1,2,1,2,1,4,2,362357070,1393619098,36.399186,139.605305,4,3,9999,9999,1,9
true,41,104,139,2,0,1,22700,0,204,2023,6,30,16,1,12,4,25,19,3,2,1,1,14,7,0,0,0,0,4,9,1,70,1,2,21,35,65,12,14,1,31,11,11,1,1,11,11,4,4,10,31,3,2,2,2,2,2,4,4,361932750,1393359350,36.325764,139.566486,6,3,9999,9999,5,9
true,41,104,140,2,0,2,30000,0,204,2023,7,12,13,13,12,4,31,19,1,1,3,1,1,7,1,21,9,22,15,9,30,70,4,2,21,65,1,4,34,31,31,1,0,1,0,11,11,10,10,80,40,3,3,2,0,2,0,4,2,361729983,1393610940,36.291662,139.603039,4,3,9999,9999,9,1
true,41,104,141,2,0,1,500,537,204,2023,7,16,9,10,12,4,34,18,59,1,2,1,12,7,0,0,0,0,3,8,1,70,1,3,41,45,0,51,76,41,0,0,0,0,0,0,0,0,0,40,0,3,0,0,0,0,0,2,0,361744700,1393552926,36.29575,139.598035,1,2,0,0,0,0
true,41,104,142,2,0,1,500,543,204,2023,7,5,0,30,22,4,27,19,2,1,3,1,14,7,0,0,0,0,4,9,1,70,1,1,21,55,55,3,4,31,31,1,1,1,1,11,11,10,10,55,77,3,2,2,2,2,2,4,2,361746514,1393616063,36.296254,139.604462,4,3,9999,9999,9,9
true,41,104,143,2,0,1,20000,0,204,2023,7,19,11,10,12,4,36,18,57,2,3,1,14,7,0,0,0,0,3,9,20,70,5,4,41,35,0,51,75,41,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,362027442,1393450275,36.340956,139.580632,4,3,0,0,0,0
true,41,104,144,2,0,1,30000,0,204,2023,7,14,17,45,12,4,33,19,0,2,1,1,14,7,0,0,0,0,3,9,1,70,5,2,21,1,1,3,3,31,31,1,1,1,1,11,11,10,10,10,30,3,3,2,2,2,2,4,2,361839413,1393537774,36.310948,139.593826,6,3,9999,9999,1,1
true,41,104,145,2,0,1,99000,0,204,2023,6,20,19,30,21,4,22,19,2,1,3,1,0,7,0,0,0,0,0,0,20,70,0,4,1,55,45,3,61,31,0,1,0,1,0,11,0,10,0,70,0,4,0,2,0,2,0,4,2,361909664,1393732423,36.319351,139.625673,3,3,9999,0,9,0
true,41,104,146,2,0,1,22700,0,204,2023,7,20,23,0,22,4,37,18,57,1,2,1,1,3,1,22,9,22,11,9,30,70,1,2,21,75,55,3,51,31,41,1,0,2,0,11,0,3,0,80,40,3,3,2,0,2,0,4,2,361757991,1393617906,36.299442,139.604974,5,3,51,0,9,0
true,41,104,147,2,0,1,30000,0,204,2023,7,19,15,17,12,4,36,18,57,1,3,1,1,7,9,22,9,21,14,9,30,70,5,4,21,25,75,13,4,31,31,11,1,1,1,11,11,10,10,50,60,3,3,2,2,2,2,2,4,362157888,1393333386,36.36608,139.559274,4,3,9999,1084,1,9
true,41,104,148,2,0,1,20000,0,204,2023,7,27,19,58,22,4,42,18,52,1,1,1,1,1,9,22,0,0,15,9,30,70,4,2,1,25,75,4,61,31,0,1,0,1,0,11,0,3,0,50,0,3,0,2,0,2,0,4,2,361918858,1393454728,36.321905,139.581869,5,3,9999,0,1,0
true,41,104,149,2,0,1,30000,0,204,2023,7,20,14,23,12,4,37,18,57,1,3,1,14,7,0,0,0,0,4,9,1,70,4,2,21,55,45,3,3,31,31,1,1,1,1,11,11,4,4,80,80,3,3,2,2,2,2,2,4,361828501,1393622234,36.307917,139.606176,5,3,9999,9999,9,9
true,41,104,150,2,0,1,30000,0,204,2023,7,19,9,15,12,4,36,18,57,1,3,1,1,7,1,21,9,22,15,9,30,70,5,2,21,35,25,4,14,31,31,1,11,1,1,11,11,10,10,80,50,3,3,2,2,2,2,4,2,361838704,1393344024,36.310751,139.562229,4,3,9999,9999,1,1
true,41,105,85,2,0,1,3520,0,205,2023,7,4,18,14,13,4,27,19,3,2,1,1,7,7,0,0,0,0,2,9,1,70,4,3,21,55,25,3,35,31,31,1,0,1,0,11,11,10,4,60,10,3,3,2,0,2,0,4,2,363222999,1394450467,36.539722,139.747352,3,3,9999,9999,9,1
